问题编号,轮次,评估阶段,Agent ID,风险等级,u_t,c_t,s_t,tau_u,tau_c,tau_s,是否幻觉
15,3,after_update,agent_001,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
15,3,after_update,agent_005,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
16,1,after_update,agent_001,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
16,1,after_update,agent_002,High Risk,1.0,0.2,0.1,0.5,0.6,0.6,True
16,1,after_update,agent_003,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
16,1,after_update,agent_004,High Risk,1.0,0.2,0.1,0.5,0.6,0.6,True
16,1,after_update,agent_005,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
16,1,after_update,agent_006,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
16,2,after_update,agent_001,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
16,2,after_update,agent_002,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
16,3,after_update,agent_001,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
16,3,after_update,agent_002,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
17,1,after_update,agent_001,High Risk,1.0,0.2,0.1,0.5,0.6,0.6,True
17,1,after_update,agent_002,High Risk,1.0,0.2,0.1,0.5,0.6,0.6,True
17,1,after_update,agent_003,High Risk,1.0,0.4,0.1,0.5,0.6,0.6,True
17,1,after_update,agent_004,High Risk,1.0,0.4,0.1,0.5,0.6,0.6,True
17,1,after_update,agent_005,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
17,1,after_update,agent_006,High Risk,1.0,0.4,0.1,0.5,0.6,0.6,True
17,2,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
17,2,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
17,3,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
17,3,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,1,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,1,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,1,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,1,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,1,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,1,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,2,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,2,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,2,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,2,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,2,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,2,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,3,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,3,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,3,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,3,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,3,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
18,3,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
19,1,after_update,agent_001,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
19,1,after_update,agent_002,High Risk,1.0,0.6,0.1,0.6667,0.6667,0.5,True
19,1,after_update,agent_003,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
19,1,after_update,agent_004,High Risk,1.0,0.6,0.1,0.6667,0.6667,0.5,True
19,1,after_update,agent_005,High Risk,1.0,0.6,0.1,0.6667,0.6667,0.5,True
19,1,after_update,agent_006,High Risk,1.0,0.6,0.1,0.6667,0.6667,0.5,True
19,2,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
19,2,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
19,2,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
19,2,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
19,3,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
19,3,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
19,3,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
19,3,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
20,1,after_update,agent_001,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
20,1,after_update,agent_002,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
20,1,after_update,agent_003,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
20,1,after_update,agent_004,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
20,1,after_update,agent_005,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
20,1,after_update,agent_006,Medium Risk,1.0,0.8,0.1,0.6667,0.6667,0.5,True
20,2,after_update,agent_002,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
20,3,after_update,agent_002,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
21,1,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,1,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,1,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,1,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,1,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,1,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,2,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,2,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,2,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,2,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,2,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,2,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,3,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,3,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,3,after_update,agent_003,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,3,after_update,agent_004,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,3,after_update,agent_005,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
21,3,after_update,agent_006,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
22,1,after_update,agent_001,High Risk,1.0,0.2,0.1,0.5,0.6,0.6,True
22,1,after_update,agent_002,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
22,1,after_update,agent_003,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
22,1,after_update,agent_004,High Risk,1.0,0.2,0.1,0.5,0.6,0.6,True
22,1,after_update,agent_005,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
22,1,after_update,agent_006,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
22,2,after_update,agent_001,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
22,3,after_update,agent_001,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
23,1,after_update,agent_001,High Risk,1.0,0.4,0.1,0.5,0.6,0.6,True
23,1,after_update,agent_002,High Risk,1.0,0.4,0.1,0.5,0.6,0.6,True
23,1,after_update,agent_003,High Risk,1.0,0.2,0.1,0.5,0.6,0.6,True
23,1,after_update,agent_004,High Risk,1.0,0.4,0.1,0.5,0.6,0.6,True
23,1,after_update,agent_005,High Risk,1.0,0.2,0.1,0.5,0.6,0.6,True
23,1,after_update,agent_006,High Risk,1.0,0.0,0.1,0.5,0.6,0.6,True
23,2,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
23,2,after_update,agent_002,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
23,3,after_update,agent_001,Medium Risk,1.0,1.0,0.1,0.6667,0.6667,0.5,True
